year,country_code,country_name,human_freedom,human_freedom_rank,human_freedom_quartile,ai_procedural_justice,aii_civil_justice,aiii_criminal_justice,v-dem_rule_of_law,a_rule_of_law,bi_homicide,data,biia_disappearances,biib_violent_conflicts,data.1,biic_organised_conflicts,biid_terrorism_fatalities,data.2,biie_terrorism_injuries,data.3,biif_freedom_from_torture,bvii_freedom_from_political_killings,"bii_disappearances,_conflicts,_and_terrorism",b_safety_&_security,cia_freedom_of_foreign_mvmt,cib_freedom_of_movement_for_men,cic_freedom_of_movement_for_women,ci_movement_v-dem,cii_freedom_of_movement_cld,c_movement,diia_freedom_of_religion_v-dem,diib_freedom_of_religion_-_cld,di_freedom_of_religion,dii_religious_organization_repression,d_religion,ei_civil_society_entry_and_exit,eiia_assembly_-_freedom_house,eiib_assemebly_-_bertelsmann,eiic_freedom_of_assembly_-_cld,eii_freedom_of_assembly,eiiia_barriers_to_parties,eiiib_party_bans,eiiic_opposition_parties_autonomy,eiii_freedom_to_form_political_parties,eiv_civil_society_repression,"e_association,_assembly,_&_civil_society",fia_press_killed,data_(five_year_total),fib_press_jailed,data_(five_year_total).1,fi_direct_attacks_on_press,fiia_freedom_of_academic_and_cultural_expression,fiib_harassment_of_journalist,fiic_government_censorship_effort,fiid_internet_censorship_effort,fiie_media_self-censorship,fiimedia_&_expression_(v-dem),fiii_media_&_expression_(freedom_house),fiv_media_&_expression_(bertelsmann),fv_freedom_expression_(cld),f_expression_&_information,gia_male_to_male_relationships,gib_female_to_female_relationships,gi_same-sex_relationships,gii_divorce,giiia_inheritance_rights:_widows,giiib_inheritance_rights:_daughters,giii_inheritance_rights,giv_female_genital_mutilation,g_identity_&_relationships,personal_freedom,personal_freedom_rank,1a_government_consumption,data.4,1b__transfers_and_subsidies,data.5,1c__government_investment,data.6,1di_top_marginal_income_tax_rate,data.7,1dii_top_marginal_income_and_payroll_tax_rate,data.8,1d__top_marginal_tax_rate,ie_state_ownership,1__size_of_government,2a__judicial_independence,2b__impartial_courts,2c__property_rights,2d__military_interference,2e_legal_integrity,2f_contracts,2g_real_property,2h_police_and_crime,gender_disparity_index,2__legal_system_&_property_rights_--_without_gender_adjustment,3a__money_growth,data.9,3b__standard_deviation_of_inflation,data.10,3c__inflation,data.11,3d__foreign_currency_bank_accounts,3__sound_money,4ai__trade_tax_revenue,data.12,4aii__mean_tariff_rate,data.13,4aiii__standard_deviation_of_tariff_rates,data.14,4a__tariffs,4bi__non-tariff_trade_barriers,4bii__costs_of_importing_and_exporting,4b__regulatory_trade_barriers,4c__black_market_exchange_rates,4di__financial_openness,4dii__capital_controls,4diii_freedom_of_foreigners_to_visit,4div_protection_of_foreign_assets,4d__controls_of_the_movement_of_capital_and_people,4__freedom_to_trade_internationally,5ai__ownership_of_banks,5aii_private_sector_credit,5aiii__interest_rate_controls/negative_real_interest_rates),5a__credit_market_regulation,5bi__labor_regulations_and_minimum_wage,5bii__hiring_and_firing_regulations,5biii__flexible_wage_determination,5biv__hours_regulations,5bv_cost_of_worker_dismissal,5bvi__conscription,5bvii_foreign_labor,5b__labor_market_regulations,5ci__regulatory_burden,5cii__bureacracy_costs,5ciii__impartial_public_administration,5civ_tax_compliance,5c__business_regulation,5di__market_openness,5dii_business_permits,5diii_distorton_of_the_business_environment,5d_freedom_to_enter_markets_and_compete,5__regulation,economic_freedom,economic_freedom_rank
2020,IRL,Ireland,8.73,5.0,1.0,8.637074544587426,7.292825889599851,7.220343543281125,8.422914851053037,7.716747992489467,9.799418604651164,0.69,10.0,10.0,0.0,10.0,10.0,0.0,9.642524963034578,2.0,9.3725,9.7075,9.817503566147796,9.808461085399479,9.7475,9.815000000000001,9.772499999999999,9.778333333333334,6.666666666666667,8.2225,9.645,10.0,9.8225,9.7975,9.809999999999999,8.7675,10.0,,10.0,10.0,9.7275,9.8575,9.76,9.781666666666666,9.8225,9.592916666666666,10.0,0,10.0,0,10.0,9.397499999999999,8.727500000000001,9.5625,9.883333333333333,9.446666666666667,9.4035,10.0,,10.0,9.850875,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,9.29,4.0,1.7176470588235304,34.16,6.907356948228882,11.850000000000001,10.0,6.1,6.0,40.0,3.0,52.0,4.5,7.5625,6.137500801410482,7.834796281666666,7.229920756666666,8.945611715,10.0,9.23125,4.810493579676411,7.268050976632654,7.653380235,1.0,7.8716879430803,8.145110475729105,9.274447621354476,9.186585812375075,2.033535469062313,9.812191103789132,0.939044481054341,10.0,9.285971847973329,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,8.366794189166667,9.085802702958993,8.726298446062831,10.0,10.0,7.6923076923076925,0.0,9.002604087083334,6.673727944847757,8.35763993106098,8.0,8.662483447106776,9.0,8.554161149035592,8.2,6.936873047327546,7.145475546666668,10.0,6.37374609465509,10.0,8.139027754166666,8.11358892040228,4.895272651666667,6.444444444444444,9.2625,9.543219946436732,7.536359260636961,7.411691925657472,8.237087903470778,8.75,8.132926609709417,8.084258984946063,7.95,10.0
2020,ITA,Italy,8.01,33.0,1.0,7.847642494498057,5.788719450765482,6.357880847767541,7.663655233204695,6.664747597677027,9.863372093023257,0.47,10.0,10.0,0.0,10.0,10.0,0.0,9.939122282181383,4.0,8.02,9.51,9.638446040311626,9.750909066667441,9.14,9.2825,9.157499999999999,9.193333333333333,3.3333333333333335,6.263333333333334,9.645,6.666666666666667,8.155833333333334,9.8525,9.004166666666666,8.6775,10.0,,10.0,10.0,9.8925,9.4725,9.765,9.71,9.73,9.529375000000002,10.0,0,10.0,0,10.0,8.4725,8.1675,9.4675,9.896666666666667,7.223333333333333,8.645499999999998,7.5,,6.666666666666667,8.203041666666666,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,8.49,30.0,4.035294117647059,26.28,2.2561307901907366,28.919999999999998,10.0,14.5,4.0,45.5,1.0,62.0,2.5,7.805,5.3192849815675585,6.179617436111111,4.998239060833333,6.565886735833333,10.0,7.109583333333333,3.190996478575105,8.251282756066596,5.7063758374999995,1.0,6.5002477047816,6.855971121888722,15.72014439055639,9.902427993592749,0.24393001601812822,9.877750611246942,0.611246943765291,10.0,9.159037431682103,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,8.011493285833334,9.981656882461547,8.996575084147441,10.0,10.0,6.923076923076923,5.004871408170619,7.522835135416666,7.362695866666052,8.597451071036707,10.0,8.64097409229544,10.0,9.54699136409848,5.283333333333333,6.25,3.822635015,8.0,10.0,10.0,6.495002905833333,7.121567322023809,1.7598660783333333,6.222222222222222,7.29,4.916090150330581,5.0470446127215345,6.125714130508845,7.822344268664958,6.25,6.732686133057935,7.11207235797544,7.34,50.0
2020,LVA,Latvia,8.41,16.0,1.0,8.053557191238085,6.777202383655691,6.7754764479801945,7.861476697385067,7.202078674291324,8.927325581395348,3.69,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,9.6525,9.375,9.86107142857143,9.39419850498339,9.625,9.7975,9.8825,9.768333333333333,6.666666666666667,8.2175,9.6575,10.0,9.82875,9.6,9.714375,9.165,10.0,10.0,10.0,10.0,9.475,9.215,9.692499999999999,9.460833333333332,9.67,9.573958333333334,10.0,0,10.0,0,10.0,9.352500000000001,7.5225,9.399999999999999,9.803333333333333,8.156666666666666,8.847,7.5,7.777777777777779,6.666666666666667,8.158288888888888,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,8.89,16.0,3.98235294117647,26.46,5.637602179836513,16.509999999999998,7.622857142857143,23.32,7.0,31.0,4.0,47.0,5.5,8.1125,6.171062452774025,6.947705335222222,4.507844543958333,6.838678519166667,8.333333333333334,8.224166666666667,6.513233363058884,9.030740106801701,6.8478083608333336,1.0,7.155438778630143,7.531404306553,12.342978467235,9.283262933493878,1.7918426662653075,9.437718159848757,2.81140920075622,10.0,9.06309634997391,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,8.380959431666666,9.423376822911674,8.902168127289169,10.0,8.75,6.923076923076923,5.004871408170619,7.037698030416666,6.928911590416052,8.465403262759638,10.0,8.453725271281392,8.0,8.817908423760464,5.0,6.377588076917052,8.032818635,10.0,7.755176153834103,10.0,5.933255950833333,7.585548402369213,4.252677361666667,8.222222222222223,8.182500000000001,7.805614245086987,7.115753457243969,8.077038093999136,7.786988311144626,7.5,7.788008801714587,7.826804771272058,7.74,22.0
2020,LTU,Lithuania,8.37,19.0,1.0,8.011733529382289,7.869230353814656,6.896940143487594,7.678746486500363,7.592634675561513,8.921511627906977,3.71,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,9.2525,9.7225,9.853571428571428,9.387541528239202,9.615,9.2425,9.66,9.505833333333333,6.666666666666667,8.08625,9.4825,10.0,9.74125,9.8225,9.781875,7.45,10.0,10.0,6.666666666666667,8.88888888888889,9.662500000000001,9.0,9.1675,9.276666666666667,9.3575,8.743263888888889,10.0,0,10.0,0,10.0,8.05,7.6125,8.9825,9.883333333333333,8.813333333333334,8.668333333333333,7.5,8.88888888888889,6.666666666666667,8.344777777777777,10.0,10.0,10.0,7.5,,,10.0,10.0,9.375,8.76,22.0,4.714705882352941,23.97,4.822888283378747,19.5,8.780000000000001,19.27,7.0,32.0,6.0,39.0,6.5,8.2,6.603518833146339,7.182381409444445,5.794626720625,6.849094629166667,8.333333333333334,7.257833333333332,6.871096170406722,9.67088367894821,7.227874199166667,1.0,7.398390434303046,7.564098567234323,12.179507163828385,9.481268674851703,1.2968283128707399,9.533098124023953,2.33450937988024,10.0,9.144616341527495,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,8.077531258333334,9.778048860743358,8.927790059538346,10.0,8.75,6.923076923076923,5.004871408170619,6.672529975416667,6.837619576666052,8.448985742384432,10.0,6.4431452048818,10.0,8.8143817349606,6.116666666666666,6.751725384611367,8.313864071666666,8.0,8.503450769222734,3.0,5.936632950833333,6.660334263285824,3.7997659050000006,8.444444444444445,7.3575,6.967556992779014,6.642316835555865,6.816550217021025,9.712237446222955,7.5,8.009595887747993,7.531657180387571,7.83,15.0
2020,LUX,Luxembourg,8.66,9.0,1.0,9.124860968455048,7.719720707509535,7.319735951465941,8.159496539986396,8.054772542476842,9.953488372093025,0.16,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,9.3925,9.355,9.821071428571429,9.887279900332228,8.98,8.7625,8.727500000000001,8.823333333333332,6.666666666666667,7.744999999999999,9.469999999999999,10.0,9.735,9.8,9.7675,9.43,10.0,,10.0,10.0,9.094999999999999,9.915000000000001,9.5075,9.505833333333333,9.719999999999999,9.663958333333333,10.0,0,10.0,0,10.0,9.335,7.262499999999999,9.662500000000001,9.826666666666666,8.846666666666666,8.986666666666668,10.0,,10.0,9.746666666666666,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,9.27,8.0,0.6882352941176482,37.66,4.14441416893733,21.99,6.154285714285714,28.46,5.0,46.0,5.0,46.0,5.0,8.365,4.870387035468139,8.293890044222223,8.365729501875,9.244918823333332,10.0,9.0855,8.728029327638012,6.179186709874189,9.297368924166667,1.0,8.649327916388676,7.4463804615682205,12.768097692158896,9.148527617862731,2.1286809553431705,9.651335848692314,1.74332075653843,10.0,9.061560982030816,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,8.7177320325,9.981656882461547,9.349694457480773,10.0,10.0,3.8461538461538463,5.004871408170619,9.133223295416666,6.996062137435283,8.594072482062346,8.0,8.067974711584306,9.0,8.355991570528102,4.866666666666666,8.001725384611367,6.777230898333334,6.0,8.503450769222734,10.0,7.437628905,7.369528946262014,5.8854222300000005,6.444444444444444,9.6775,8.44174352213522,7.612277549144916,7.974632476738366,8.390068438403429,8.75,8.371566971713932,7.927341259412241,7.82,16.0
2020,MLT,Malta,8.2,25.0,1.0,7.908101612510103,5.979284753756499,6.327121280365377,7.28700634833121,6.738169215543993,9.537790697674419,1.59,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,8.445,9.23,9.667857142857143,9.60282392026578,9.7375,9.147499999999999,9.0075,9.2975,6.666666666666667,7.982083333333334,9.345,10.0,9.6725,9.765,9.71875,9.315,10.0,,10.0,10.0,9.7925,9.8175,9.6975,9.769166666666665,9.155,9.559791666666666,0.0,1,10.0,0,5.0,7.4375,5.15,7.6075,9.873333333333335,6.763333333333334,7.366333333333334,7.5,,6.666666666666667,6.63325,10.0,10.0,10.0,7.5,,,10.0,10.0,9.375,8.52,29.0,2.26764705882353,32.29,5.964577656675749,15.31,10.0,10.426731078904991,7.0,35.0,7.0,35.0,7.0,6.8100000000000005,6.408444943099856,6.6765575852222225,6.063661475416667,8.412278095833333,10.0,7.781666666666666,5.176186684765542,5.241111259289898,6.393859386666667,0.9411764705882353,6.968165144232624,7.644305802783045,11.778470986084777,9.836721277448264,0.408196806379338,9.671587996462106,1.64206001768947,10.0,9.288153769173354,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,8.525366783333332,8.918054799148724,8.721710791241028,10.0,10.0,7.6923076923076925,5.004871408170619,8.544122179583333,7.810325320015411,8.640642361147442,10.0,5.651823378478417,10.0,8.55060779282614,6.116666666666666,7.5,7.3171973233333345,8.0,10.0,10.0,6.767408053333333,7.957324577619048,4.791666666666667,6.888888888888889,6.8500000000000005,7.970951810487189,6.625376841510687,7.317500669363302,7.9956334806499685,7.5,7.604378050004423,7.684421815490075,7.76,21.0
2020,NLD,Netherlands,8.59,10.0,1.0,8.623140821207537,8.356540729064893,7.540860044174799,8.064039448746293,8.173513864815744,9.819767441860465,0.62,10.0,10.0,0.0,10.0,10.0,0.0,9.94869028890739,1.0,9.719999999999999,9.505,9.881955755558199,9.850861598709333,9.2875,9.3225,9.862499999999999,9.490833333333333,6.666666666666667,8.07875,9.775,10.0,9.8875,9.445,9.66625,8.595,10.0,,10.0,10.0,9.6125,9.885,9.7925,9.763333333333334,9.1175,9.368958333333333,10.0,0,10.0,0,10.0,8.2725,6.6625,9.4475,9.91,7.759999999999999,8.410499999999999,10.0,,10.0,9.602625,10.0,10.0,10.0,7.5,,,10.0,10.0,9.375,9.16,11.0,0.5235294117647062,38.22,2.5476839237057227,27.85,9.497142857142856,16.76,4.0,50.0,4.0,50.0,4.0,7.76,4.865671238522657,8.044314309333332,8.67393370125,9.238921006666667,10.0,9.24525,7.7129061746212635,7.947613358836025,7.909336885,1.0,8.59653442946341,7.188939487571888,14.05530256214056,9.618401336724228,0.9539966581894329,9.473260179500812,2.63369910249593,10.0,9.070150250949233,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,8.573456207500001,9.981656882461547,9.277556544980774,10.0,10.0,8.461538461538462,5.004871408170619,8.714129725833333,8.045134898885603,8.838306194299928,5.0,8.503114920823219,10.0,7.834371640274406,5.833333333333334,6.265346884608756,5.177204608333334,10.0,7.530693769217512,10.0,6.908225615833334,7.38782917304661,5.663424333333333,6.000000000000001,8.754999999999999,6.83304507516529,6.812867352124656,8.086481068858912,8.286935211665863,8.75,8.374472093508258,7.602385064738483,7.79,19.0
2020,POL,Poland,7.72,45.0,2.0,6.182461633552362,6.0907856739186075,5.775645042723934,6.564126164019278,6.016297450064968,9.799418604651164,0.69,10.0,10.0,0.0,7.5,10.0,0.0,10.0,0.0,8.219999999999999,8.61,9.19,9.494709302325582,9.2675,9.2525,9.2775,9.265833333333333,6.666666666666667,7.9662500000000005,8.8425,6.666666666666667,7.754583333333333,9.3625,8.558541666666667,6.855,7.5,8.88888888888889,6.666666666666667,7.685185185185186,9.7425,9.68,9.425,9.615833333333333,7.119999999999999,7.81900462962963,10.0,0,10.0,0,10.0,6.012499999999999,6.01,5.32,9.703333333333333,6.36,6.681166666666667,7.5,6.666666666666667,6.666666666666667,7.5028999999999995,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,8.19,44.0,4.35,25.21,4.013623978201636,22.47,7.319999999999999,24.38,7.0,36.0,5.0,47.0,6.0,6.895,5.715724795640327,4.779584929555555,5.801449599583333,6.318782568333334,10.0,6.288166666666667,4.707805065952593,7.349989567293369,6.324042081666667,1.0,6.44622755988144,8.991644248503516,5.041778757482418,9.405052836107902,1.4873679097302441,9.5545042381234,2.227478809383,5.0,8.237800330683704,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,6.618259350833333,9.981656882461547,8.29995811664744,10.0,7.252349555492401,2.307692307692308,5.004871408170619,8.128211101249999,5.673281093151331,8.000943135783025,5.0,6.518399354153079,10.0,7.172799784717693,5.283333333333333,6.377588076917052,7.428859870000001,8.0,7.755176153834103,10.0,5.865808924166666,7.24439519403588,3.1445805233333335,8.444444444444445,6.4125,5.62804247987569,5.907391861913366,7.165761620704387,8.684446820782778,6.25,7.3667361471623884,6.922830746957332,7.06,64.0
2020,PRT,Portugal,8.31,23.0,1.0,7.744850711130943,6.58777889873082,5.740466230106499,7.399219118230761,6.691031946656087,9.770348837209303,0.79,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,7.6625,9.360000000000001,9.574642857142859,9.67249584717608,9.4875,9.9125,9.89,9.763333333333334,3.3333333333333335,6.548333333333334,9.42,10.0,9.71,9.879999999999999,9.795,7.99,10.0,,10.0,10.0,9.83,9.155,9.772499999999999,9.585833333333333,9.7575,9.333333333333334,10.0,0,10.0,0,10.0,9.094999999999999,7.8225,9.3025,9.93,9.616666666666665,9.153333333333332,10.0,,10.0,9.788333333333334,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,8.83,18.0,5.044117647058823,22.85,4.147138964577658,21.979999999999997,10.0,11.66,4.0,53.0,1.0,66.0,2.5,8.435,6.025251322327297,7.098649736222222,5.9171655506250005,8.269160588333333,10.0,7.994916666666667,4.484968819981587,7.411415592899649,7.736016114166667,1.0,7.364036633611891,7.009936702500892,14.950316487495542,9.921047093939418,0.19738226515145385,9.932364317990775,0.338178410046125,10.0,9.21583702860777,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,7.419045369166666,9.981656882461547,8.700351125814105,10.0,10.0,6.153846153846154,5.004871408170619,8.544920285416666,7.425909461858359,8.53919848025145,5.0,6.7028425537820135,9.0,6.900947517927338,3.6166666666666663,6.019896365165346,6.054810683333334,6.0,7.039792730330692,10.0,7.032723029166667,6.537698496380386,3.4814937916666673,7.111111111111112,6.7775,6.138066834161055,5.877042934234709,8.067983514452807,8.307592856384844,6.25,7.541858790279217,6.714386934705413,7.57,34.0
2020,ROU,Romania,7.87,39.0,1.0,6.404898206972435,6.499104087424616,5.28728077093712,6.531971225244698,6.063761021778057,9.575581395348838,1.46,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,7.432499999999999,9.77,9.600357142857144,9.587969269102992,8.157499999999999,9.0525,8.7925,8.6675,3.3333333333333335,6.000416666666667,8.98,6.666666666666667,7.823333333333334,9.7325,8.777916666666666,8.0425,10.0,7.777777777777779,6.666666666666667,8.148148148148149,9.8675,8.525,9.512500000000001,9.301666666666668,9.2275,8.679953703703704,10.0,0,10.0,0,10.0,8.1125,6.3225,8.49,9.906666666666666,8.260000000000002,8.218333333333334,7.5,6.666666666666667,6.666666666666667,7.8103333333333325,10.0,10.0,10.0,7.5,,,10.0,10.0,9.375,8.04,48.0,4.829411764705883,23.58,5.7111716621253406,16.240000000000002,8.737142857142857,19.42,10.0,10.0,4.0,45.0,7.0,7.302499999999999,6.716045256794816,6.384689565555557,5.109998185208333,6.786727905,8.333333333333334,6.282416666666666,5.019172498894897,9.298636447885968,7.0467015108333335,1.0,6.782709514172261,8.682870627597774,6.58564686201113,9.26153659587095,1.846158510322626,9.234429134801145,3.82785432599428,10.0,9.294709089567467,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,6.880389055,9.966982388430784,8.423685721715392,10.0,8.450469970703125,8.461538461538462,5.004871408170619,6.8812964362499995,7.199544069165551,8.41344078105357,8.0,5.045002502722844,10.0,7.681667500907615,4.45,8.75,6.929828326666666,8.0,10.0,10.0,6.9891945525,7.874146125595239,3.325608571666667,5.777777777777779,6.0825,7.836439892873465,5.755581560579477,6.088801655781507,6.674731329274217,6.25,6.337844328351909,6.912309878858561,7.62,29.0
2020,SVK,Slovakia,7.98,35.0,1.0,7.730576502752227,5.441514151375237,5.823264533987079,7.244897710183799,6.331785062704848,9.665697674418604,1.15,,10.0,0.0,7.5,10.0,0.0,10.0,0.0,8.05,8.93,9.08,9.372848837209302,8.65,9.05,9.13,8.943333333333335,6.666666666666667,7.8050000000000015,8.3975,6.666666666666667,7.532083333333334,9.765,8.648541666666667,7.897499999999999,10.0,10.0,10.0,10.0,9.7175,9.772499999999999,9.74,9.743333333333332,8.3925,9.008333333333333,4.546366915845368,1,10.0,0,7.273183457922684,8.74,6.654999999999999,9.3275,9.866666666666667,8.74,8.665833333333335,7.5,7.777777777777779,6.666666666666667,7.576692247140093,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,8.39,36.0,3.9088235294117646,26.71,4.787465940054496,19.630000000000003,9.24,17.66,9.0,25.0,2.0,52.0,5.5,7.425000000000001,6.172257893893252,5.505373535333333,5.092712395416667,6.594503720833334,10.0,6.845083333333333,4.377197163629872,9.6881625813696,5.742776195,1.0,6.730726115614517,7.414726305703195,12.926368471484029,9.514263477491964,1.2143413062700892,9.467087733149114,2.66456133425443,10.0,9.09901937908607,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,6.804233391666667,9.981656882461547,8.392945137064107,10.0,8.432976603507996,5.384615384615384,0.0,8.940989375,5.689645340780844,8.02828095279457,10.0,6.64372202770621,9.0,8.547907342568736,5.283333333333333,7.627588076917052,6.590746243333333,8.0,7.755176153834103,10.0,5.625195503333334,7.268862758678736,2.307816346666667,6.444444444444444,7.3975,6.423904659090217,5.643416362550331,6.6876628059945435,6.025423483659687,6.25,6.321028763218077,6.94530380675397,7.4,44.0
2020,SVN,Slovenia,7.94,38.0,1.0,7.829480074941868,6.498299060292546,5.516101183474499,7.4975217797999605,6.61462677290297,9.845930232558139,0.53,10.0,10.0,0.0,7.5,10.0,0.0,10.0,0.0,9.1975,9.7275,9.489285714285714,9.667607973421926,8.675,8.73,8.532499999999999,8.645833333333334,6.666666666666667,7.65625,9.2575,10.0,9.62875,9.775,9.701875000000001,7.015000000000001,10.0,10.0,10.0,10.0,9.807500000000001,9.805,8.8575,9.49,7.53,8.508750000000001,10.0,0,10.0,0,10.0,7.75,5.1875,4.1499999999999995,9.933333333333334,8.446666666666665,7.093500000000001,7.5,7.777777777777779,6.666666666666667,7.807588888888889,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,8.57,27.0,3.1882352941176473,29.16,3.5149863760218,24.299999999999997,8.017142857142856,21.94,4.0,50.0,0.0,66.0,2.0,6.93,4.730072905456461,5.909808609,5.730547359999999,6.78400596,9.166666666666666,7.03275,5.864166047712164,8.322423784591361,7.463489770833334,0.9411764705882353,7.0342322748504404,8.091429763609028,9.542851181954859,9.751820321177004,0.6204491970574895,9.673895478491323,1.63052260754338,10.0,9.379286390819338,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,7.141573031666667,9.981656882461547,8.561614957064107,10.0,8.502349555492401,3.076923076923077,0.0,6.2403425575,4.454903797478869,7.761763021969077,5.0,6.97786959342423,10.0,7.3259565311414105,3.6166666666666663,5.314656730764212,6.069653828333333,8.0,8.129313461528424,10.0,4.681956768333333,6.544606779375139,2.654631535,7.777777777777778,7.0025,7.444113466500107,6.219755694819471,6.7828538128411715,6.877391184227302,6.25,6.6367483323561585,6.681766834423045,7.08,62.0
2020,ESP,Spain,8.06,29.0,1.0,8.459998012475555,6.581274786339632,6.779884795335108,8.29561404696991,7.273719198050099,9.816860465116278,0.63,10.0,10.0,0.0,7.5,10.0,0.0,10.0,0.0,9.3025,9.815000000000001,9.516785714285716,9.666823089700998,9.5475,9.655000000000001,9.64,9.614166666666668,3.3333333333333335,6.473750000000001,8.7675,6.666666666666667,7.717083333333333,9.9075,8.812291666666667,9.662500000000001,7.5,,6.666666666666667,7.083333333333334,9.6525,9.8425,9.7675,9.754166666666665,9.805,9.07625,10.0,0,10.0,0,10.0,9.0175,7.3675,8.895,9.473333333333333,9.116666666666667,8.774,7.5,,6.666666666666667,8.235166666666666,10.0,10.0,10.0,10.0,,,7.5,10.0,9.375,8.42,35.0,3.470588235294118,28.2,2.9455040871934606,26.39,10.0,12.63,5.0,45.0,5.0,45.0,5.0,7.78,5.839218464497516,6.996431338555555,6.305495194583333,8.1536233425,8.333333333333334,8.559166666666666,5.191988207056041,7.749171365162136,8.178927103333333,1.0,7.4335170688988,7.069190233586409,14.654048832067957,9.828157532921564,0.4296061676960943,9.860092751656598,0.699536241717015,10.0,9.189360129541143,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,7.052555084166666,9.981656882461547,8.517105983314107,10.0,10.0,3.076923076923077,5.004871408170619,8.381389777083335,6.615796065544258,8.290858845547925,10.0,4.886608977575148,10.0,8.295536325858382,4.45,5.0331606086089025,6.795148055000001,8.0,5.066321217217804,10.0,6.613719860833333,6.565478534522863,3.1398741400000003,5.333333333333333,9.3,6.698533157551568,6.1179351577212255,7.380198838524587,8.5133423540187,6.25,7.38118039751443,7.090032603904226,7.57,34.0
2020,SWE,Sweden,8.7,7.0,1.0,9.446710846519641,8.274443587246633,7.952745974585699,8.877246456734735,8.55796680278399,9.642441860465118,1.23,10.0,10.0,0.0,10.0,10.0,0.0,9.827259649351541,2.0,9.78,9.8825,9.927108521335935,9.784775190900525,9.5975,9.807500000000001,9.662500000000001,9.689166666666667,6.666666666666667,8.177916666666667,9.862499999999999,10.0,9.931249999999999,9.895,9.913124999999999,9.5575,10.0,,10.0,10.0,9.9025,9.935,9.712499999999999,9.85,9.8575,9.81625,10.0,0,10.0,0,10.0,9.74,7.897499999999999,9.8425,9.943333333333333,8.783333333333333,9.241333333333333,10.0,,10.0,9.810333333333332,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,9.44,1.0,0.7235294117647062,37.54,4.389645776566758,21.09,8.385714285714286,20.65,2.0,52.0,0.0,63.0,1.0,7.7725,4.454277894809151,8.201422282555555,7.9738583668750005,8.768526315833334,9.166666666666666,8.926833333333335,7.409133203554206,8.454247017229754,8.444921175833333,1.0,8.418201045235147,8.766498921076838,6.167505394615813,9.816558590574267,0.4586035235643332,9.643169805192336,1.78415097403832,10.0,9.55655682921086,8.6,2.1,8.98,5.1,6.511600000000001,8.720999999999998,8.030533333333333,7.266025543333334,9.931302210423716,8.598663876878526,10.0,10.0,3.076923076923077,5.004871408170619,8.79959642875,6.720347728460924,8.337386234668195,10.0,8.979786766945681,8.0,8.99326225564856,5.833333333333334,6.25,4.298594793333333,6.0,10.0,5.0,6.163177689166667,6.220729402261904,4.588801066666666,6.222222222222222,9.635,8.066231085463576,7.1280635935881165,8.055049886311217,9.007833887146269,7.5,8.18762792448583,7.632420793996102,7.68,26.0
